Step,Epsilon
3366,0.8970347470932812
3367,0.8970347470932812
3368,0.8970347470932812
3369,0.8970347470932812
3370,0.8970347470932812
3371,0.8970347470932812
3372,0.8970347470932812
3373,0.8970347470932812
3374,0.8970347470932812
3375,0.8970347470932812
3376,0.8970347470932812
3377,0.8970347470932812
3378,0.8970347470932812
3379,0.8970347470932812
3380,0.8970347470932812
3381,0.8970347470932812
3382,0.8970347470932812
3383,0.8970347470932812
3384,0.8970347470932812
3385,0.8970347470932812
3386,0.8970347470932812
3387,0.8970347470932812
3388,0.8970347470932812
3389,0.8970347470932812
3390,0.8970347470932812
3391,0.8970347470932812
3392,0.8970347470932812
3393,0.8970347470932812
3394,0.8970347470932812
3395,0.8970347470932812
3396,0.8970347470932812
3397,0.8970347470932812
3398,0.8970347470932812
3399,0.896945043618572
3400,0.896945043618572
3401,0.896945043618572
3402,0.896945043618572
3403,0.896945043618572
3404,0.896945043618572
3405,0.896945043618572
3406,0.896945043618572
3407,0.896945043618572
3408,0.896945043618572
3409,0.896945043618572
3410,0.896945043618572
3411,0.896945043618572
3412,0.896945043618572
3413,0.896945043618572
3414,0.896945043618572
3415,0.896945043618572
3416,0.896945043618572
3417,0.896945043618572
3418,0.896945043618572
3419,0.896945043618572
3420,0.896945043618572
3421,0.896945043618572
3422,0.896945043618572
3423,0.896945043618572
3424,0.896945043618572
3425,0.896945043618572
3426,0.896945043618572
3427,0.896945043618572
3428,0.896945043618572
3429,0.896945043618572
3430,0.896945043618572
3431,0.896945043618572
3432,0.896945043618572
3433,0.896945043618572
3434,0.896945043618572
3435,0.896945043618572
3436,0.896945043618572
3437,0.896945043618572
3438,0.896945043618572
3439,0.896945043618572
3440,0.896945043618572
3441,0.896945043618572
3442,0.896945043618572
3443,0.896945043618572
3444,0.896945043618572
3445,0.896945043618572
3446,0.896945043618572
3447,0.896945043618572
3448,0.896945043618572
3449,0.896945043618572
3450,0.896945043618572
3451,0.896945043618572
3452,0.896945043618572
3453,0.896945043618572
3454,0.896945043618572
3455,0.896945043618572
3456,0.896945043618572
3457,0.896945043618572
3458,0.896945043618572
3459,0.896945043618572
3460,0.896945043618572
3461,0.896945043618572
3462,0.896945043618572
3463,0.896945043618572
3464,0.896945043618572
3465,0.896945043618572
3466,0.896945043618572
3467,0.896945043618572
3468,0.896945043618572
3469,0.896945043618572
3470,0.896945043618572
3471,0.896945043618572
3472,0.896945043618572
3473,0.896945043618572
3474,0.896945043618572
3475,0.896945043618572
3476,0.896945043618572
3477,0.896945043618572
3478,0.896945043618572
3479,0.896945043618572
3480,0.896945043618572
3481,0.896945043618572
3482,0.896945043618572
3483,0.896945043618572
3484,0.896945043618572
3485,0.896945043618572
3486,0.896945043618572
3487,0.896945043618572
3488,0.896945043618572
3489,0.896945043618572
3490,0.896945043618572
3491,0.896945043618572
3492,0.896945043618572
3493,0.896945043618572
3494,0.896945043618572
3495,0.896945043618572
3496,0.896945043618572
3497,0.896945043618572
3498,0.896945043618572
3499,0.8968553491142102
3500,0.8968553491142102
3501,0.8968553491142102
3502,0.8968553491142102
3503,0.8968553491142102
3504,0.8968553491142102
3505,0.8968553491142102
3506,0.8968553491142102
3507,0.8968553491142102
3508,0.8968553491142102
3509,0.8968553491142102
3510,0.8968553491142102
3511,0.8968553491142102
3512,0.8968553491142102
3513,0.8968553491142102
3514,0.8968553491142102
3515,0.8968553491142102
3516,0.8968553491142102
3517,0.8968553491142102
3518,0.8968553491142102
3519,0.8968553491142102
3520,0.8968553491142102
3521,0.8968553491142102
3522,0.8968553491142102
3523,0.8968553491142102
3524,0.8968553491142102
3525,0.8968553491142102
3526,0.8968553491142102
3527,0.8968553491142102
3528,0.8968553491142102
3529,0.8968553491142102
3530,0.8968553491142102
3531,0.8968553491142102
3532,0.8968553491142102
3533,0.8968553491142102
3534,0.8968553491142102
3535,0.8968553491142102
3536,0.8968553491142102
3537,0.8968553491142102
3538,0.8968553491142102
3539,0.8968553491142102
3540,0.8968553491142102
3541,0.8968553491142102
3542,0.8968553491142102
3543,0.8968553491142102
3544,0.8968553491142102
3545,0.8968553491142102
3546,0.8968553491142102
3547,0.8968553491142102
3548,0.8968553491142102
3549,0.8968553491142102
3550,0.8968553491142102
3551,0.8968553491142102
3552,0.8968553491142102
3553,0.8968553491142102
3554,0.8968553491142102
3555,0.8968553491142102
3556,0.8968553491142102
3557,0.8968553491142102
3558,0.8968553491142102
3559,0.8968553491142102
3560,0.8968553491142102
3561,0.8968553491142102
3562,0.8968553491142102
3563,0.8968553491142102
3564,0.8968553491142102
3565,0.8968553491142102
3566,0.8968553491142102
3567,0.8968553491142102
3568,0.8968553491142102
3569,0.8968553491142102
3570,0.8968553491142102
3571,0.8968553491142102
3572,0.8968553491142102
3573,0.8968553491142102
3574,0.8968553491142102
3575,0.8968553491142102
3576,0.8968553491142102
3577,0.8968553491142102
3578,0.8968553491142102
3579,0.8968553491142102
3580,0.8968553491142102
3581,0.8968553491142102
3582,0.8968553491142102
3583,0.8968553491142102
3584,0.8968553491142102
3585,0.8968553491142102
3586,0.8968553491142102
3587,0.8968553491142102
3588,0.8968553491142102
3589,0.8968553491142102
3590,0.8968553491142102
3591,0.8968553491142102
3592,0.8968553491142102
3593,0.8968553491142102
3594,0.8968553491142102
3595,0.8968553491142102
3596,0.8968553491142102
3597,0.8968553491142102
3598,0.8968553491142102
3599,0.8967656635792988
3600,0.8967656635792988
3601,0.8967656635792988
3602,0.8967656635792988
3603,0.8967656635792988
3604,0.8967656635792988
3605,0.8967656635792988
3606,0.8967656635792988
3607,0.8967656635792988
3608,0.8967656635792988
3609,0.8967656635792988
3610,0.8967656635792988
3611,0.8967656635792988
3612,0.8967656635792988
3613,0.8967656635792988
3614,0.8967656635792988
3615,0.8967656635792988
3616,0.8967656635792988
3617,0.8967656635792988
3618,0.8967656635792988
3619,0.8967656635792988
3620,0.8967656635792988
3621,0.8967656635792988
3622,0.8967656635792988
3623,0.8967656635792988
3624,0.8967656635792988
3625,0.8967656635792988
3626,0.8967656635792988
3627,0.8967656635792988
3628,0.8967656635792988
3629,0.8967656635792988
3630,0.8967656635792988
3631,0.8967656635792988
3632,0.8967656635792988
3633,0.8967656635792988
3634,0.8967656635792988
3635,0.8967656635792988
3636,0.8967656635792988
3637,0.8967656635792988
3638,0.8967656635792988
3639,0.8967656635792988
3640,0.8967656635792988
3641,0.8967656635792988
3642,0.8967656635792988
3643,0.8967656635792988
3644,0.8967656635792988
3645,0.8967656635792988
3646,0.8967656635792988
3647,0.8967656635792988
3648,0.8967656635792988
3649,0.8967656635792988
3650,0.8967656635792988
3651,0.8967656635792988
3652,0.8967656635792988
3653,0.8967656635792988
3654,0.8967656635792988
3655,0.8967656635792988
3656,0.8967656635792988
3657,0.8967656635792988
3658,0.8967656635792988
3659,0.8967656635792988
3660,0.8967656635792988
3661,0.8967656635792988
3662,0.8967656635792988
3663,0.8967656635792988
3664,0.8967656635792988
3665,0.8967656635792988
3666,0.8967656635792988
3667,0.8967656635792988
3668,0.8967656635792988
3669,0.8967656635792988
3670,0.8967656635792988
3671,0.8967656635792988
3672,0.8967656635792988
3673,0.8967656635792988
3674,0.8967656635792988
3675,0.8967656635792988
3676,0.8967656635792988
3677,0.8967656635792988
3678,0.8967656635792988
3679,0.8967656635792988
3680,0.8967656635792988
3681,0.8967656635792988
3682,0.8967656635792988
3683,0.8967656635792988
3684,0.8967656635792988
3685,0.8967656635792988
3686,0.8967656635792988
3687,0.8967656635792988
3688,0.8967656635792988
3689,0.8967656635792988
3690,0.8967656635792988
3691,0.8967656635792988
3692,0.8967656635792988
3693,0.8967656635792988
3694,0.8967656635792988
3695,0.8967656635792988
3696,0.8967656635792988
3697,0.8967656635792988
3698,0.8967656635792988
3699,0.8966759870129408
3700,0.8966759870129408
3701,0.8966759870129408
3702,0.8966759870129408
3703,0.8966759870129408
3704,0.8966759870129408
3705,0.8966759870129408
3706,0.8966759870129408
3707,0.8966759870129408
3708,0.8966759870129408
3709,0.8966759870129408
3710,0.8966759870129408
3711,0.8966759870129408
3712,0.8966759870129408
3713,0.8966759870129408
3714,0.8966759870129408
3715,0.8966759870129408
3716,0.8966759870129408
3717,0.8966759870129408
3718,0.8966759870129408
3719,0.8966759870129408
3720,0.8966759870129408
3721,0.8966759870129408
3722,0.8966759870129408
3723,0.8966759870129408
3724,0.8966759870129408
3725,0.8966759870129408
3726,0.8966759870129408
3727,0.8966759870129408
3728,0.8966759870129408
3729,0.8966759870129408
3730,0.8966759870129408
3731,0.8966759870129408
3732,0.8966759870129408
3733,0.8966759870129408
3734,0.8966759870129408
3735,0.8966759870129408
3736,0.8966759870129408
3737,0.8966759870129408
3738,0.8966759870129408
3739,0.8966759870129408
3740,0.8966759870129408
3741,0.8966759870129408
3742,0.8966759870129408
3743,0.8966759870129408
3744,0.8966759870129408
3745,0.8966759870129408
3746,0.8966759870129408
3747,0.8966759870129408
3748,0.8966759870129408
3749,0.8966759870129408
3750,0.8966759870129408
3751,0.8966759870129408
3752,0.8966759870129408
3753,0.8966759870129408
3754,0.8966759870129408
3755,0.8966759870129408
3756,0.8966759870129408
3757,0.8966759870129408
3758,0.8966759870129408
3759,0.8966759870129408
3760,0.8966759870129408
3761,0.8966759870129408
3762,0.8966759870129408
3763,0.8966759870129408
3764,0.8966759870129408
3765,0.8966759870129408
3766,0.8966759870129408
3767,0.8966759870129408
3768,0.8966759870129408
3769,0.8966759870129408
3770,0.8966759870129408
3771,0.8966759870129408
3772,0.8966759870129408
3773,0.8966759870129408
3774,0.8966759870129408
3775,0.8966759870129408
3776,0.8966759870129408
3777,0.8966759870129408
3778,0.8966759870129408
3779,0.8966759870129408
3780,0.8966759870129408
3781,0.8966759870129408
3782,0.8966759870129408
3783,0.8966759870129408
3784,0.8966759870129408
3785,0.8966759870129408
3786,0.8966759870129408
3787,0.8966759870129408
3788,0.8966759870129408
3789,0.8966759870129408
3790,0.8966759870129408
3791,0.8966759870129408
3792,0.8966759870129408
3793,0.8966759870129408
3794,0.8966759870129408
3795,0.8966759870129408
3796,0.8966759870129408
3797,0.8966759870129408
3798,0.8966759870129408
3799,0.8965863194142395
3800,0.8965863194142395
3801,0.8965863194142395
3802,0.8965863194142395
3803,0.8965863194142395
3804,0.8965863194142395
3805,0.8965863194142395
3806,0.8965863194142395
3807,0.8965863194142395
3808,0.8965863194142395
3809,0.8965863194142395
3810,0.8965863194142395
3811,0.8965863194142395
3812,0.8965863194142395
3813,0.8965863194142395
3814,0.8965863194142395
3815,0.8965863194142395
3816,0.8965863194142395
3817,0.8965863194142395
3818,0.8965863194142395
3819,0.8965863194142395
3820,0.8965863194142395
3821,0.8965863194142395
3822,0.8965863194142395
3823,0.8965863194142395
3824,0.8965863194142395
3825,0.8965863194142395
3826,0.8965863194142395
3827,0.8965863194142395
3828,0.8965863194142395
3829,0.8965863194142395
3830,0.8965863194142395
3831,0.8965863194142395
3832,0.8965863194142395
3833,0.8965863194142395
3834,0.8965863194142395
3835,0.8965863194142395
3836,0.8965863194142395
3837,0.8965863194142395
3838,0.8965863194142395
3839,0.8965863194142395
3840,0.8965863194142395
3841,0.8965863194142395
3842,0.8965863194142395
3843,0.8965863194142395
3844,0.8965863194142395
3845,0.8965863194142395
3846,0.8965863194142395
3847,0.8965863194142395
3848,0.8965863194142395
3849,0.8965863194142395
3850,0.8965863194142395
3851,0.8965863194142395
3852,0.8965863194142395
3853,0.8965863194142395
3854,0.8965863194142395
3855,0.8965863194142395
3856,0.8965863194142395
3857,0.8965863194142395
3858,0.8965863194142395
3859,0.8965863194142395
3860,0.8965863194142395
3861,0.8965863194142395
3862,0.8965863194142395
3863,0.8965863194142395
3864,0.8965863194142395
3865,0.8965863194142395
3866,0.8965863194142395
3867,0.8965863194142395
3868,0.8965863194142395
3869,0.8965863194142395
3870,0.8965863194142395
3871,0.8965863194142395
3872,0.8965863194142395
3873,0.8965863194142395
3874,0.8965863194142395
3875,0.8965863194142395
3876,0.8965863194142395
3877,0.8965863194142395
3878,0.8965863194142395
3879,0.8965863194142395
3880,0.8965863194142395
3881,0.8965863194142395
3882,0.8965863194142395
3883,0.8965863194142395
3884,0.8965863194142395
3885,0.8965863194142395
3886,0.8965863194142395
3887,0.8965863194142395
3888,0.8965863194142395
3889,0.8965863194142395
3890,0.8965863194142395
3891,0.8965863194142395
3892,0.8965863194142395
3893,0.8965863194142395
3894,0.8965863194142395
3895,0.8965863194142395
3896,0.8965863194142395
3897,0.8965863194142395
3898,0.8965863194142395
3899,0.8964966607822981
3900,0.8964966607822981
3901,0.8964966607822981
3902,0.8964966607822981
3903,0.8964966607822981
3904,0.8964966607822981
3905,0.8964966607822981
3906,0.8964966607822981
3907,0.8964966607822981
3908,0.8964966607822981
3909,0.8964966607822981
3910,0.8964966607822981
3911,0.8964966607822981
3912,0.8964966607822981
3913,0.8964966607822981
3914,0.8964966607822981
3915,0.8964966607822981
3916,0.8964966607822981
3917,0.8964966607822981
3918,0.8964966607822981
3919,0.8964966607822981
3920,0.8964966607822981
3921,0.8964966607822981
3922,0.8964966607822981
3923,0.8964966607822981
3924,0.8964966607822981
3925,0.8964966607822981
3926,0.8964966607822981
3927,0.8964966607822981
3928,0.8964966607822981
3929,0.8964966607822981
3930,0.8964966607822981
3931,0.8964966607822981
3932,0.8964966607822981
3933,0.8964966607822981
3934,0.8964966607822981
3935,0.8964966607822981
3936,0.8964966607822981
3937,0.8964966607822981
3938,0.8964966607822981
3939,0.8964966607822981
3940,0.8964966607822981
3941,0.8964966607822981
3942,0.8964966607822981
3943,0.8964966607822981
3944,0.8964966607822981
3945,0.8964966607822981
3946,0.8964966607822981
3947,0.8964966607822981
3948,0.8964966607822981
3949,0.8964966607822981
3950,0.8964966607822981
3951,0.8964966607822981
3952,0.8964966607822981
3953,0.8964966607822981
3954,0.8964966607822981
3955,0.8964966607822981
3956,0.8964966607822981
3957,0.8964966607822981
3958,0.8964966607822981
3959,0.8964966607822981
3960,0.8964966607822981
3961,0.8964966607822981
3962,0.8964966607822981
3963,0.8964966607822981
3964,0.8964966607822981
3965,0.8964966607822981
3966,0.8964966607822981
3967,0.8964966607822981
3968,0.8964966607822981
3969,0.8964966607822981
3970,0.8964966607822981
3971,0.8964966607822981
3972,0.8964966607822981
3973,0.8964966607822981
3974,0.8964966607822981
3975,0.8964966607822981
3976,0.8964966607822981
3977,0.8964966607822981
3978,0.8964966607822981
3979,0.8964966607822981
3980,0.8964966607822981
3981,0.8964966607822981
3982,0.8964966607822981
3983,0.8964966607822981
3984,0.8964966607822981
3985,0.8964966607822981
3986,0.8964966607822981
3987,0.8964966607822981
3988,0.8964966607822981
3989,0.8964966607822981
3990,0.8964966607822981
3991,0.8964966607822981
3992,0.8964966607822981
3993,0.8964966607822981
3994,0.8964966607822981
3995,0.8964966607822981
3996,0.8964966607822981
3997,0.8964966607822981
3998,0.8964966607822981
3999,0.8964070111162198
